1219293084	322	NAS	binance	BTC	2021-11-14 15:00:17+00:00
1219293084	330	MDA	binance	BTC	2021-11-23 15:00:13+00:00
1219293084	334	PHB	binance	BTC	2021-11-28 17:00:29+00:00
1219293084	352	APPC	binance	BTC	2021-12-19 15:00:16+00:00
1219293084	360	OAS	binance	BTC	2021-12-28 15:00:13+00:00
1219293084	365	NEBL	binance	BTC	2022-01-02 17:01:23+00:00
1219293084	369	UNIC	binance	BTC	2022-01-08 17:00:24+00:00
1219293084	374	ORC	binance	BTC	2022-01-15 17:00:12+00:00
1393225015	103	OAX	binance	BTC	2020-06-28 16:00:19+00:00
1393225015	106	ADX	binance	BTC	2020-07-07 16:00:35+00:00
1393225015	108	NXS	binance	BTC	2020-07-21 16:00:40+00:00
1393225015	110	NXS	binance	BTC	2020-08-02 16:00:50+00:00
1393225015	315	SKY	binance	BTC	2021-10-05 15:02:08+00:00
